win,assists,baronKills,champLevel,champion,deaths,dragonKills,firstBloodKill,firstTowerKill,gameEndedInEarlySurrender,gameEndedInSurrender,goldEarned,goldSpent,individualPosition,inhibitorKills,inhibitorTakedowns,inhibitorsLost,kills,magicDamageDealt,neutralMinionsKilled,pentaKills,physicalDamageDealt,spell1,spell2,Summoner_name,timeCCingOthers,totalDamageDealt,totalHeal,totalMinionsKilled,trueDamageDealt,turretTakedowns,visionScore,wardsPlaced,matchId,gameDuration,gameCreation,gameStartTimestamp,gameEndTimestamp,gameMode,gameType
True,16,0,18,AurelionSol,8,0,False,False,False,False,18872,16450,MIDDLE,0,2,1,15,186939,8,0,8272,SummonerFlash,SummonerTeleport,Kim Jong Gandih,21,208607,11688,197,13394,2,14,9,EUW1_6297464743,2343,1677617337258,1677617403982,1677619747146,CLASSIC,MATCHED_GAME
True,21,1,17,Jinx,11,0,False,True,False,False,17328,16640,BOTTOM,2,3,1,11,2368,24,0,220773,SummonerFlash,SummonerExhaust,Zerovskij,28,225354,8811,191,2212,7,34,15,EUW1_6297464743,2343,1677617337258,1677617403982,1677619747146,CLASSIC,MATCHED_GAME
True,16,0,17,Lux,12,0,False,False,False,False,17373,14100,UTILITY,1,1,1,18,191652,8,0,10143,SummonerDot,SummonerFlash,Amico Mio,47,205764,1725,122,3968,6,43,16,EUW1_6297464743,2343,1677617337258,1677617403982,1677619747146,CLASSIC,MATCHED_GAME
False,12,0,18,MonkeyKing,8,1,False,False,False,False,20469,20860,TOP,0,1,4,19,26133,12,0,199216,SummonerFlash,SummonerDot,Melo683,25,230437,24202,225,5088,3,32,16,EUW1_6297464743,2343,1677617337258,1677617403982,1677619747146,CLASSIC,MATCHED_GAME
False,11,1,17,Belveth,14,3,False,False,False,False,12498,12100,JUNGLE,0,1,4,3,6276,139,0,153411,SummonerFlash,SummonerSmite,piromane2,30,215474,12525,56,55784,0,27,10,EUW1_6297464743,2343,1677617337258,1677617403982,1677619747146,CLASSIC,MATCHED_GAME
False,8,0,17,Pantheon,7,0,False,False,False,False,12697,12050,MIDDLE,0,1,4,7,4599,0,0,107506,SummonerFlash,SummonerDot,DeKuSmAsH14,29,115737,4992,140,3631,0,17,11,EUW1_6297464743,2343,1677617337258,1677617403982,1677619747146,CLASSIC,MATCHED_GAME
False,18,0,18,MissFortune,14,0,False,False,False,False,17804,15725,BOTTOM,0,1,4,8,4953,35,0,251316,SummonerFlash,SummonerHeal,Yers1niapestis,12,278869,10151,201,22599,2,35,15,EUW1_6297464743,2343,1677617337258,1677617403982,1677619747146,CLASSIC,MATCHED_GAME
False,16,0,16,Morgana,11,0,True,False,False,False,15002,14250,UTILITY,1,1,4,13,109893,0,0,4831,SummonerFlash,SummonerDot,kurumi12,85,116655,7179,78,1930,1,62,30,EUW1_6297464743,2343,1677617337258,1677617403982,1677619747146,CLASSIC,MATCHED_GAME
False,5,0,12,Jhin,3,1,False,False,False,True,11898,9475,BOTTOM,0,0,0,14,6605,17,0,92436,SummonerFlash,SummonerHeal,Predator9612,18,99084,3050,115,43,1,5,3,EUW1_6296346497,1223,1677534069218,1677534157617,1677535380807,CLASSIC,MATCHED_GAME
False,10,0,10,Amumu,4,1,False,False,False,True,6834,6600,JUNGLE,0,0,0,2,53803,90,0,16853,SummonerSmite,SummonerFlash,ErrGeGiu,20,98538,9292,6,27881,0,7,4,EUW1_6296346497,1223,1677534069218,1677534157617,1677535380807,CLASSIC,MATCHED_GAME
False,9,0,9,Pyke,5,0,False,False,False,True,6642,6400,UTILITY,0,0,0,5,0,4,0,18158,SummonerFlash,SummonerDot,Kim Jong Gandih,23,23656,2686,30,5497,0,16,6,EUW1_6296346497,1223,1677534069218,1677534157617,1677535380807,CLASSIC,MATCHED_GAME
False,3,0,12,Gragas,3,0,True,False,False,True,8186,7685,TOP,0,0,0,6,57538,0,0,12570,SummonerFlash,SummonerTeleport,Zerovskij,38,77616,4087,118,7507,1,11,8,EUW1_6296346497,1223,1677534069218,1677534157617,1677535380807,CLASSIC,MATCHED_GAME
False,6,0,11,Vladimir,7,0,False,False,False,True,6209,6250,MIDDLE,0,0,0,2,48608,0,0,8996,SummonerHaste,SummonerDot,Amico Mio,4,58401,8391,100,796,1,6,4,EUW1_6296346497,1223,1677534069218,1677534157617,1677535380807,CLASSIC,MATCHED_GAME
True,7,0,11,Diana,6,1,False,False,False,True,9807,9535,JUNGLE,0,0,0,8,71055,87,0,23385,SummonerSmite,SummonerFlash,jonnymux,10,115708,5644,20,21266,0,18,2,EUW1_6296346497,1223,1677534069218,1677534157617,1677535380807,CLASSIC,MATCHED_GAME
True,8,0,11,Akshan,5,0,False,False,False,True,8260,8135,MIDDLE,0,0,0,7,3740,4,0,45787,SummonerFlash,SummonerDot,Legendary999,4,52484,1086,64,2956,0,9,5,EUW1_6296346497,1223,1677534069218,1677534157617,1677535380807,CLASSIC,MATCHED_GAME
True,3,0,11,Jax,5,0,False,False,False,True,6089,5800,TOP,0,0,0,2,15107,3,0,41403,SummonerDot,SummonerFlash,linuxkiller,9,56545,1601,90,34,0,8,5,EUW1_6296346497,1223,1677534069218,1677534157617,1677535380807,CLASSIC,MATCHED_GAME
True,3,0,10,Twitch,8,0,False,False,False,True,6068,5250,BOTTOM,0,0,0,2,33,0,0,25835,SummonerHeal,SummonerFlash,BALABALA007,2,27215,1438,87,1347,0,9,7,EUW1_6296346497,1223,1677534069218,1677534157617,1677535380807,CLASSIC,MATCHED_GAME
True,5,0,10,Evelynn,5,0,False,False,False,True,5608,4775,UTILITY,0,0,0,2,18894,8,0,2462,SummonerFlash,SummonerDot,DingoDongo420,4,22717,1159,27,1360,0,31,8,EUW1_6296346497,1223,1677534069218,1677534157617,1677535380807,CLASSIC,MATCHED_GAME
True,17,0,13,DrMundo,7,0,False,False,False,False,9473,7950,TOP,1,1,0,7,24210,4,0,42650,SummonerFlash,SummonerDot,Predator9612,18,72626,14460,78,5765,5,6,5,EUW1_6296296490,1435,1677532280886,1677532327272,1677533762275,CLASSIC,MATCHED_GAME
True,9,0,13,Warwick,5,3,False,False,False,False,8561,8100,JUNGLE,0,0,0,7,28506,88,0,67507,SummonerSmite,SummonerFlash,ErrGeGiu,24,120983,17380,14,24969,0,14,6,EUW1_6296296490,1435,1677532280886,1677532327272,1677533762275,CLASSIC,MATCHED_GAME
True,18,0,14,AurelionSol,7,0,False,False,False,False,12144,11860,MIDDLE,0,1,0,13,73299,0,0,7395,SummonerFlash,SummonerTeleport,Kim Jong Gandih,7,87073,361,115,6378,2,10,5,EUW1_6296296490,1435,1677532280886,1677532327272,1677533762275,CLASSIC,MATCHED_GAME
True,16,0,13,Twitch,4,0,True,False,False,False,13640,12050,BOTTOM,0,0,0,15,1195,16,0,104826,SummonerFlash,SummonerHeal,Zerovskij,9,112564,6000,101,6542,7,14,8,EUW1_6296296490,1435,1677532280886,1677532327272,1677533762275,CLASSIC,MATCHED_GAME
True,27,0,13,Seraphine,2,0,False,False,False,False,11907,9750,UTILITY,0,1,0,11,78353,0,0,9364,SummonerExhaust,SummonerFlash,Amico Mio,42,87717,9759,75,0,7,10,4,EUW1_6296296490,1435,1677532280886,1677532327272,1677533762275,CLASSIC,MATCHED_GAME
False,4,0,13,Aatrox,7,0,False,False,False,False,10006,9325,TOP,0,0,1,7,0,0,0,72289,SummonerTeleport,SummonerFlash,TimpleHD,18,75639,7726,94,3350,1,4,3,EUW1_6296296490,1435,1677532280886,1677532327272,1677533762275,CLASSIC,MATCHED_GAME
False,9,0,11,JarvanIV,10,0,False,False,False,False,9766,9225,JUNGLE,0,0,1,9,6252,78,0,73860,SummonerFlash,SummonerSmite,FreddyUrahara,19,97477,4543,12,17363,0,18,8,EUW1_6296296490,1435,1677532280886,1677532327272,1677533762275,CLASSIC,MATCHED_GAME
False,4,0,12,Pantheon,11,0,False,False,False,False,8115,8000,JUNGLE,0,0,1,5,9266,0,0,62397,SummonerFlash,SummonerDot,ABOSHREEF98,11,74319,548,97,2655,0,4,3,EUW1_6296296490,1435,1677532280886,1677532327272,1677533762275,CLASSIC,MATCHED_GAME
False,4,0,12,Samira,13,0,False,False,False,False,7851,7775,BOTTOM,0,0,1,1,10482,2,0,63388,SummonerBoost,SummonerFlash,Liam610,0,73870,3664,132,0,0,12,6,EUW1_6296296490,1435,1677532280886,1677532327272,1677533762275,CLASSIC,MATCHED_GAME
False,8,0,11,Morgana,12,0,False,False,False,False,7750,7550,UTILITY,0,0,1,3,37121,0,0,3997,SummonerFlash,SummonerDot,PrutkotFanboy,51,45548,1685,44,4429,0,3,2,EUW1_6296296490,1435,1677532280886,1677532327272,1677533762275,CLASSIC,MATCHED_GAME
True,6,0,16,Nasus,5,0,False,False,False,False,13753,12125,TOP,0,1,0,13,9837,0,0,117888,SummonerFlash,SummonerTeleport,Chiruko,19,132502,19197,149,4777,6,9,6,EUW1_6294408720,1611,1677421786575,1677421911231,1677423522438,CLASSIC,MATCHED_GAME
True,13,1,15,JarvanIV,6,1,False,False,False,False,13462,12725,JUNGLE,0,1,0,11,11176,104,0,147092,SummonerSmite,SummonerFlash,Budget JUGKING,13,195139,10748,52,36869,4,23,10,EUW1_6294408720,1611,1677421786575,1677421911231,1677423522438,CLASSIC,MATCHED_GAME
True,16,0,15,Lux,1,0,False,False,False,False,11726,9275,MIDDLE,0,2,0,9,89152,0,0,13285,SummonerFlash,SummonerBarrier,Auræs,35,103264,523,140,826,7,18,9,EUW1_6294408720,1611,1677421786575,1677421911231,1677423522438,CLASSIC,MATCHED_GAME
True,6,0,14,Yasuo,5,1,False,False,False,False,10378,8600,BOTTOM,2,2,0,4,9683,8,0,101288,SummonerExhaust,SummonerFlash,xLgdHellxtrem,17,112397,2737,142,1425,6,20,5,EUW1_6294408720,1611,1677421786575,1677421911231,1677423522438,CLASSIC,MATCHED_GAME
True,19,0,13,Rakan,6,0,False,False,False,False,8905,7175,UTILITY,0,1,0,3,16682,0,0,8549,SummonerFlash,SummonerDot,GoofyAAH support,18,38197,4806,43,12965,6,56,29,EUW1_6294408720,1611,1677421786575,1677421911231,1677423522438,CLASSIC,MATCHED_GAME
False,6,0,14,Gangplank,10,0,False,False,False,False,11124,10675,TOP,0,0,2,3,5751,0,0,115651,SummonerFlash,SummonerTeleport,ITickle Your Mom,11,134107,2847,158,12704,1,17,9,EUW1_6294408720,1611,1677421786575,1677421911231,1677423522438,CLASSIC,MATCHED_GAME
False,6,0,13,Amumu,8,0,False,False,False,False,10505,10125,JUNGLE,0,0,2,8,105116,135,0,20127,SummonerFlash,SummonerSmite,جراح ,41,164381,13799,29,39136,0,29,5,EUW1_6294408720,1611,1677421786575,1677421911231,1677423522438,CLASSIC,MATCHED_GAME
False,4,0,13,Ahri,6,0,False,False,False,False,7982,7950,MIDDLE,0,0,2,3,47988,0,0,9253,SummonerFlash,SummonerDot,BaradaRecôrdZ Ed,10,87307,2048,161,30066,0,20,10,EUW1_6294408720,1611,1677421786575,1677421911231,1677423522438,CLASSIC,MATCHED_GAME
False,7,0,14,Jinx,9,0,True,False,False,False,12159,11575,BOTTOM,0,0,2,9,537,24,0,133596,SummonerHaste,SummonerFlash,Amico Mio,29,146877,3693,158,12742,1,20,7,EUW1_6294408720,1611,1677421786575,1677421911231,1677423522438,CLASSIC,MATCHED_GAME
False,11,0,11,Karma,7,0,False,True,False,False,7084,6400,UTILITY,0,0,2,0,21695,0,0,3542,SummonerFlash,SummonerExhaust,Kim Jong Gandih,27,25344,585,20,106,1,37,17,EUW1_6294408720,1611,1677421786575,1677421911231,1677423522438,CLASSIC,MATCHED_GAME
False,0,0,14,Sett,8,0,False,False,False,True,7537,7400,TOP,0,0,2,1,70,0,0,79024,SummonerDot,SummonerFlash,la chieneté,16,90771,3875,160,11675,0,6,5,EUW1_6292296362,1741,1677277517207,1677277536948,1677279278302,CLASSIC,MATCHED_GAME
False,4,0,15,Kayn,4,1,False,False,False,True,13535,13300,JUNGLE,0,0,2,10,1876,162,0,199662,SummonerSmite,SummonerFlash,ImpossibleClimb,6,237690,17189,37,36151,0,24,2,EUW1_6292296362,1741,1677277517207,1677277536948,1677279278302,CLASSIC,MATCHED_GAME
False,5,0,16,Malzahar,4,0,False,False,False,True,10252,10135,MIDDLE,0,0,2,4,131336,0,0,8491,SummonerFlash,SummonerTeleport,Jìn Mori,36,147362,1328,208,7535,1,21,12,EUW1_6292296362,1741,1677277517207,1677277536948,1677279278302,CLASSIC,MATCHED_GAME
False,8,0,12,Varus,5,0,False,False,False,True,8290,13025,BOTTOM,0,0,2,1,5297,4,0,87231,SummonerFlash,SummonerHeal,Zerovskij,16,93111,4143,142,582,0,19,11,EUW1_6292296362,1741,1677277517207,1677277536948,1677279278302,CLASSIC,MATCHED_GAME
False,8,0,13,Brand,9,0,False,False,False,True,8575,7825,UTILITY,0,0,2,4,47559,0,0,3754,SummonerFlash,SummonerDot,Kim Jong Gandih,46,52143,2513,30,830,0,40,18,EUW1_6292296362,1741,1677277517207,1677277536948,1677279278302,CLASSIC,MATCHED_GAME
True,0,0,17,Poppy,2,0,True,True,False,True,13447,12100,TOP,1,1,0,9,7460,4,0,152648,SummonerFlash,SummonerDot,GFMA Origin,33,164066,5537,216,3958,3,12,8,EUW1_6292296362,1741,1677277517207,1677277536948,1677279278302,CLASSIC,MATCHED_GAME
True,6,1,15,Olaf,4,2,False,False,False,True,13044,9825,JUNGLE,1,2,0,9,1249,151,0,158000,SummonerSmite,SummonerFlash,JawadJ786,11,226494,23911,39,67243,4,37,6,EUW1_6292296362,1741,1677277517207,1677277536948,1677279278302,CLASSIC,MATCHED_GAME
True,8,0,15,KogMaw,6,0,False,False,False,True,10455,9450,MIDDLE,0,0,0,4,115025,6,0,20707,SummonerFlash,SummonerTeleport,ThyCrow,3,142192,86,152,6460,0,11,6,EUW1_6292296362,1741,1677277517207,1677277536948,1677279278302,CLASSIC,MATCHED_GAME
True,8,0,14,Caitlyn,6,0,False,False,False,True,11948,10025,BOTTOM,0,0,0,6,2257,16,0,140543,SummonerFlash,SummonerHeal,STJupper,16,143089,4072,174,288,3,15,12,EUW1_6292296362,1741,1677277517207,1677277536948,1677279278302,CLASSIC,MATCHED_GAME
True,13,0,13,Janna,2,0,False,False,False,True,8714,8325,UTILITY,0,2,0,2,26389,0,0,3419,SummonerFlash,SummonerExhaust,Sivendis,30,29862,9661,26,54,6,65,21,EUW1_6292296362,1741,1677277517207,1677277536948,1677279278302,CLASSIC,MATCHED_GAME
False,1,0,14,Riven,7,0,False,False,False,True,11542,10775,TOP,0,0,0,10,0,0,0,94606,SummonerDot,SummonerFlash,nyggio,23,99029,746,142,4423,1,6,3,EUW1_6292240195,1601,1677275524498,1677275570931,1677277172081,CLASSIC,MATCHED_GAME
False,4,0,12,Udyr,4,2,False,False,False,True,7644,6875,JUNGLE,0,0,0,2,57894,105,0,32058,SummonerSmite,SummonerHaste,Emzix,18,114144,10351,6,24191,0,22,1,EUW1_6292240195,1601,1677275524498,1677275570931,1677277172081,CLASSIC,MATCHED_GAME
False,0,0,14,Jayce,7,0,False,False,False,True,9277,9150,MIDDLE,0,0,0,4,9166,16,0,100868,SummonerDot,SummonerFlash,Kkayy,3,110617,778,152,582,1,3,1,EUW1_6292240195,1601,1677275524498,1677275570931,1677277172081,CLASSIC,MATCHED_GAME
False,4,0,12,Kaisa,8,0,False,False,False,True,8206,7025,BOTTOM,0,0,0,4,11432,0,0,73968,SummonerFlash,SummonerExhaust,Byyu3006,2,88882,1211,141,3481,0,11,4,EUW1_6292240195,1601,1677275524498,1677275570931,1677277172081,CLASSIC,MATCHED_GAME
False,5,0,12,Veigar,6,0,False,False,False,True,6195,4700,UTILITY,0,0,0,0,35213,0,0,2789,SummonerFlash,SummonerDot,Drágonsláyér,20,38341,0,45,338,0,58,25,EUW1_6292240195,1601,1677275524498,1677275570931,1677277172081,CLASSIC,MATCHED_GAME
True,6,0,15,Darius,7,0,False,False,False,True,12578,11858,TOP,0,0,0,7,0,31,0,130030,SummonerFlash,SummonerHaste,Dariusrule34,20,141621,4942,151,11590,3,13,7,EUW1_6292240195,1601,1677275524498,1677275570931,1677277172081,CLASSIC,MATCHED_GAME
True,7,1,15,Shaco,2,2,False,True,False,True,14082,12450,JUNGLE,0,0,0,16,36827,141,0,116237,SummonerDot,SummonerSmite,i H3AR VOICES XD,14,188958,8718,20,35893,1,13,0,EUW1_6292240195,1601,1677275524498,1677275570931,1677277172081,CLASSIC,MATCHED_GAME
True,7,0,15,Anivia,3,0,False,False,False,True,10571,10400,MIDDLE,0,0,0,5,64893,4,0,14240,SummonerFlash,SummonerDot,Roalla888,42,84874,2731,143,5740,2,18,10,EUW1_6292240195,1601,1677275524498,1677275570931,1677277172081,CLASSIC,MATCHED_GAME
True,9,0,13,Ezreal,3,0,False,False,False,True,10076,8625,BOTTOM,0,0,0,3,14288,1,0,94956,SummonerFlash,SummonerHeal,Zerovskij,0,113759,4837,171,4515,2,18,10,EUW1_6292240195,1601,1677275524498,1677275570931,1677277172081,CLASSIC,MATCHED_GAME
True,13,0,12,Janna,5,0,True,False,False,True,7465,6650,UTILITY,0,0,0,1,18443,0,0,4280,SummonerFlash,SummonerDot,Kim Jong Gandih,47,23242,3483,13,518,2,31,17,EUW1_6292240195,1601,1677275524498,1677275570931,1677277172081,CLASSIC,MATCHED_GAME
False,5,0,18,Irelia,10,0,False,True,False,False,20984,26700,TOP,0,0,1,16,68206,18,0,235916,SummonerDot,SummonerTeleport,DARIUS on my CHO,25,309461,16337,301,5338,5,30,11,EUW1_6290539373,2132,1677173818151,1677173848143,1677175980386,CLASSIC,MATCHED_GAME
False,9,2,16,Amumu,8,3,False,False,False,False,13667,13850,JUNGLE,0,0,1,4,160368,175,0,34004,SummonerSmite,SummonerFlash,Amico Mio,50,270740,15651,33,76368,1,27,4,EUW1_6290539373,2132,1677173818151,1677173848143,1677175980386,CLASSIC,MATCHED_GAME
False,5,0,17,Yone,9,0,True,False,False,False,13711,13000,MIDDLE,0,1,1,5,27754,13,0,186771,SummonerFlash,SummonerDot,Kim Jong Gandih,15,230959,8023,208,16434,4,17,8,EUW1_6290539373,2132,1677173818151,1677173848143,1677175980386,CLASSIC,MATCHED_GAME
False,4,0,15,Sivir,8,0,False,False,False,False,12205,11750,BOTTOM,1,1,1,3,0,32,0,198953,SummonerFlash,SummonerHeal,GluckGluck4090,1,207468,4673,209,8515,1,27,11,EUW1_6290539373,2132,1677173818151,1677173848143,1677175980386,CLASSIC,MATCHED_GAME
False,8,0,14,Soraka,8,0,False,False,False,False,9384,8630,UTILITY,0,1,1,3,15475,0,0,2902,SummonerFlash,SummonerExhaust,Tiuty,29,18629,19682,18,251,3,95,40,EUW1_6290539373,2132,1677173818151,1677173848143,1677175980386,CLASSIC,MATCHED_GAME
True,11,0,16,Kaisa,9,0,False,False,False,False,13878,12135,TOP,0,1,1,5,25320,11,0,125384,SummonerTeleport,SummonerFlash,PIRE QUE LE CRAK,0,155345,3699,166,4640,5,35,13,EUW1_6290539373,2132,1677173818151,1677173848143,1677175980386,CLASSIC,MATCHED_GAME
True,19,0,17,Trundle,8,0,False,False,False,False,14785,13000,JUNGLE,0,1,1,13,5353,106,0,163298,SummonerFlash,SummonerSmite,BestKackBratze,31,200090,29059,50,31438,5,19,11,EUW1_6290539373,2132,1677173818151,1677173848143,1677175980386,CLASSIC,MATCHED_GAME
True,15,0,18,AurelionSol,4,0,False,False,False,False,18139,16675,MIDDLE,1,1,1,14,167652,21,0,7482,SummonerFlash,SummonerExhaust,jinhaocpp,27,190096,5746,244,14961,4,16,11,EUW1_6290539373,2132,1677173818151,1677173848143,1677175980386,CLASSIC,MATCHED_GAME
True,17,0,17,Xayah,6,2,False,False,False,False,15094,13725,BOTTOM,0,1,1,7,9908,16,0,235902,SummonerHeal,SummonerFlash,FF15IfSuppTrash,20,249151,7480,265,3340,4,19,11,EUW1_6290539373,2132,1677173818151,1677173848143,1677175980386,CLASSIC,MATCHED_GAME
True,20,0,16,Nami,4,0,False,False,False,False,9731,9000,UTILITY,0,1,1,4,16690,0,0,3962,SummonerFlash,SummonerDot,Chant4l,38,22351,16849,16,1698,4,60,22,EUW1_6290539373,2132,1677173818151,1677173848143,1677175980386,CLASSIC,MATCHED_GAME
True,4,0,16,Jax,6,0,True,True,False,True,14977,14250,TOP,0,1,0,10,39635,16,0,105975,SummonerFlash,SummonerDot,safe and win,18,155882,10539,165,10271,6,12,7,EUW1_6290484219,1878,1677171543721,1677171597166,1677173475226,CLASSIC,MATCHED_GAME
True,7,1,16,Kayn,9,3,False,False,False,True,14789,13150,JUNGLE,0,0,0,11,2907,134,0,181725,SummonerFlash,SummonerSmite,VIforVIctory69,7,211439,13286,49,26806,2,22,1,EUW1_6290484219,1878,1677171543721,1677171597166,1677173475226,CLASSIC,MATCHED_GAME
True,10,0,16,Xerath,1,0,False,False,False,True,14506,12100,MIDDLE,0,2,0,14,155616,12,0,12141,SummonerFlash,SummonerBarrier,MustiZZ,21,169705,1446,191,1947,2,27,13,EUW1_6290484219,1878,1677171543721,1677171597166,1677173475226,CLASSIC,MATCHED_GAME
True,15,0,16,Ezreal,0,0,False,False,False,True,14058,12200,BOTTOM,3,3,0,6,24904,8,0,135617,SummonerHaste,SummonerFlash,Super Starlite,3,174653,3719,158,14131,6,34,5,EUW1_6290484219,1878,1677171543721,1677171597166,1677173475226,CLASSIC,MATCHED_GAME
True,23,0,14,Blitzcrank,6,0,False,False,False,True,10384,8075,UTILITY,0,2,0,5,13335,0,0,6752,SummonerFlash,SummonerDot,LordSebse,39,25773,679,28,5685,1,70,36,EUW1_6290484219,1878,1677171543721,1677171597166,1677173475226,CLASSIC,MATCHED_GAME
False,5,0,15,Darius,6,0,False,False,False,True,8252,7925,TOP,0,0,3,0,480,0,0,105787,SummonerFlash,SummonerHaste,Yªsuo,6,109787,2482,177,3520,0,28,12,EUW1_6290484219,1878,1677171543721,1677171597166,1677173475226,CLASSIC,MATCHED_GAME
False,7,0,14,Ekko,9,0,False,False,False,True,12197,11750,JUNGLE,0,0,3,6,124966,118,0,23136,SummonerFlash,SummonerSmite,xXiTiiMoXx,19,181960,10721,35,33857,0,17,10,EUW1_6290484219,1878,1677171543721,1677171597166,1677173475226,CLASSIC,MATCHED_GAME
False,7,0,15,Morgana,9,0,False,False,False,True,10549,9400,MIDDLE,0,0,3,5,98447,4,0,10120,SummonerFlash,SummonerTeleport,n4xm3,52,109695,5142,150,1128,0,9,6,EUW1_6290484219,1878,1677171543721,1677171597166,1677173475226,CLASSIC,MATCHED_GAME
False,5,0,14,Kaisa,9,0,False,False,False,True,10719,10450,BOTTOM,0,0,3,3,12327,0,0,100056,SummonerFlash,SummonerHeal,Kim Jong Gandih,0,116464,4003,186,4081,0,15,8,EUW1_6290484219,1878,1677171543721,1677171597166,1677173475226,CLASSIC,MATCHED_GAME
False,9,0,14,Lux,13,0,False,False,False,True,10171,9925,UTILITY,0,0,3,8,98647,7,0,5535,SummonerDot,SummonerFlash,Amico Mio,44,106170,599,83,1988,0,36,19,EUW1_6290484219,1878,1677171543721,1677171597166,1677173475226,CLASSIC,MATCHED_GAME
False,5,0,18,Mordekaiser,4,0,False,False,False,False,14981,13875,TOP,0,0,5,9,163321,11,0,23726,SummonerFlash,SummonerDot,DunkBeastBoy,35,193181,9552,242,6132,1,33,12,EUW1_6290422237,2142,1677169008858,1677169069366,1677171212180,CLASSIC,MATCHED_GAME
False,7,0,16,Kayn,10,2,False,False,False,False,12771,13975,JUNGLE,0,0,5,6,1184,163,0,221512,SummonerFlash,SummonerSmite,Balr0g,5,262235,10610,42,39538,0,23,3,EUW1_6290422237,2142,1677169008858,1677169069366,1677171212180,CLASSIC,MATCHED_GAME
False,8,0,17,Sylas,8,0,False,False,False,False,12250,11725,MIDDLE,0,0,5,5,156637,4,0,10611,SummonerDot,SummonerFlash,ÄlexändëR,28,175824,7812,216,8575,0,30,12,EUW1_6290422237,2142,1677169008858,1677169069366,1677171212180,CLASSIC,MATCHED_GAME
False,10,0,16,Veigar,5,0,True,False,False,False,14138,12900,BOTTOM,0,0,5,7,240803,7,0,10055,SummonerFlash,SummonerHeal,Kim Jong Gandih,24,257804,3222,255,6945,1,10,4,EUW1_6290422237,2142,1677169008858,1677169069366,1677171212180,CLASSIC,MATCHED_GAME
False,12,0,16,Senna,5,0,False,False,False,False,13223,11875,UTILITY,0,0,5,7,0,14,0,147180,SummonerBarrier,SummonerFlash,Amico Mio,34,150973,15200,69,3793,2,38,19,EUW1_6290422237,2142,1677169008858,1677169069366,1677171212180,CLASSIC,MATCHED_GAME
True,4,1,18,Sion,11,0,False,True,False,False,17525,16950,TOP,2,2,0,4,43310,19,0,257275,SummonerFlash,SummonerTeleport,JunkieMaker,42,313063,10356,284,12477,9,50,15,EUW1_6290422237,2142,1677169008858,1677169069366,1677171212180,CLASSIC,MATCHED_GAME
True,7,1,18,Evelynn,6,2,False,False,False,False,16068,14375,JUNGLE,1,1,0,16,184844,152,0,19209,SummonerFlash,SummonerSmite,AI Gallagher,11,246185,15746,27,42132,0,27,4,EUW1_6290422237,2142,1677169008858,1677169069366,1677171212180,CLASSIC,MATCHED_GAME
True,5,0,18,Jayce,6,1,False,False,False,False,14455,13125,MIDDLE,2,2,0,6,21904,12,0,180429,SummonerDot,SummonerFlash,Clancy8,11,209139,1096,221,6806,2,29,10,EUW1_6290422237,2142,1677169008858,1677169069366,1677171212180,CLASSIC,MATCHED_GAME
True,10,0,16,Jhin,7,0,False,False,False,False,13375,12780,BOTTOM,0,1,0,5,20897,32,0,157843,SummonerFlash,SummonerHeal,the Iast ADC,31,184368,6248,171,5627,2,24,12,EUW1_6290422237,2142,1677169008858,1677169069366,1677171212180,CLASSIC,MATCHED_GAME
True,10,0,12,Lux,4,0,False,False,False,False,8607,8425,UTILITY,0,0,0,1,19758,0,0,2562,SummonerDot,SummonerFlash,Kaisa On Weed,21,24319,1202,16,1998,0,33,17,EUW1_6290422237,2142,1677169008858,1677169069366,1677171212180,CLASSIC,MATCHED_GAME
True,6,0,15,Belveth,4,0,True,False,False,False,9486,7750,TOP,0,1,0,1,12967,26,0,88202,SummonerTeleport,SummonerDot,Akiharu,15,109931,8562,138,8761,5,18,0,EUW1_6289824627,1508,1677106305584,1677106337428,1677107845798,CLASSIC,MATCHED_GAME
True,13,1,15,JarvanIV,5,2,False,False,False,False,14863,13300,JUNGLE,1,2,0,19,8310,79,0,121794,SummonerSmite,SummonerFlash,Tèrra,30,149480,6744,36,19375,5,15,0,EUW1_6289824627,1508,1677106305584,1677106337428,1677107845798,CLASSIC,MATCHED_GAME
True,7,0,15,Akali,1,0,False,False,False,False,9658,8750,MIDDLE,0,1,0,7,78862,0,0,11416,SummonerFlash,SummonerDot,SCR94,1,97224,2028,147,6945,1,22,0,EUW1_6289824627,1508,1677106305584,1677106337428,1677107845798,CLASSIC,MATCHED_GAME
True,8,0,14,Jhin,3,0,False,False,False,False,11985,10700,BOTTOM,1,1,0,8,12300,0,0,105846,SummonerFlash,SummonerHeal,Kim Jong Gandih,28,120882,4061,166,2735,3,9,0,EUW1_6289824627,1508,1677106305584,1677106337428,1677107845798,CLASSIC,MATCHED_GAME
True,17,0,13,Karma,3,0,False,False,False,False,8870,7900,UTILITY,0,2,0,3,38518,1,0,7676,SummonerDot,SummonerFlash,Amico Mio,30,47318,6643,23,1124,5,21,0,EUW1_6289824627,1508,1677106305584,1677106337428,1677107845798,CLASSIC,MATCHED_GAME
False,2,0,14,Yasuo,8,0,False,True,False,False,9570,9500,TOP,0,0,2,2,6883,0,0,121198,SummonerFlash,SummonerDot,KIre954,9,140135,3156,167,12054,2,8,0,EUW1_6289824627,1508,1677106305584,1677106337428,1677107845798,CLASSIC,MATCHED_GAME
